ean;stock;stock_proveedor
192410633777;0;0
192410633715;0;0
4055083502176;0;0
6283693114931;0;0
6283693114948;0;0
6283693114955;0;0
6283693114962;0;0
6283693114900;0;0
6283693114924;0;0
6283693114917;0;0
6283693114894;0;0
7141148382399;0;0
7141148382368;0;0
7141148382443;0;0
7141148382344;0;0
7141148382221;0;0
7141148382429;0;0
81833610802;0;0
81833610772;0;0
81833610796;0;0
81833610789;0;0
81833610765;0;0
81833610758;0;0
7141148382528;0;0
7141148382665;0;0
7141148382504;0;0
7141148382603;0;0
7141148382641;0;0
81833610819;0;0
81833610857;0;0
81833610840;0;0
81833610826;0;0
81833610833;0;0
7110213544345;0;0
7110215559736;0;0
7110218169505;0;0
7110212955814;0;0
7110218775157;0;0
;0;0
8435506139282;0;0
8435506139305;0;0
8435506139299;0;0
7110214890519;0;0
7110213070912;0;0
7110219948666;0;0
7110215835342;0;0
7110219912285;0;0
7110215617474;0;0
;0;0
7107104668976;0;0
7107107438446;0;0
7107105971020;0;0
792460261809;0;0
792460261625;0;0
792460264350;0;0
792460261687;0;0
792460261748;0;0
792460261656;0;0
792460261779;0;0
792460261632;0;0
792460261724;0;0
792460261786;0;0
792460264336;0;0
792460261755;0;0
792460261663;0;0
792460261601;0;0
4260416991309;0;0
4260416991187;0;0
4260416991101;0;0
;0;0
853988006522;0;0
853988006355;0;0
7640163799880;0;0
7640170347876;0;0
7640170348019;0;0
7640170348026;0;0
7640170347982;0;0
7640170348408;0;0
7640170348439;0;0
7640170348415;0;0
7640170348422;0;0
7640170348385;0;0
7640170348378;0;0
7640170348361;0;0
7640170348392;0;0
7640170348262;0;0
7640170348279;0;0
7640170348316;0;0
7640170348354;0;0
7640170340624;0;0
7640170340587;0;0
7640170340631;0;0
7640170340594;0;0
7640170340648;0;0
7640170340600;0;0
7640170340655;0;0
7640170340617;0;0
7640163795462;0;0
7640163794557;0;0
7640163794595;0;0
7640170340549;0;0
7640170340570;0;0
7640170340563;0;0
7640170340532;0;0
7640170340501;0;0
7640170340525;0;0
7640163794502;0;0
7640145323645;0;0
7640145324192;0;0
7640145323669;0;0
7640170340853;0;0
7640170340815;0;0
7640170340808;0;0
7640163794311;0;0
7640170342680;0;0
7640163792836;0;0
7640163793581;0;0
7640163793598;0;0
7640163793512;0;0
7640145327049;0;0
7640145326899;0;0
7640145326950;0;0
7640145326905;0;0
7640145326752;0;0
7640145326790;0;0
7640145326691;0;0
7640145326660;0;0
7640145326653;0;0
7640145326608;0;0
7640145326547;0;0
7640145326509;0;0
7640145326493;0;0
7640145326462;0;0
7640145326455;0;0
7640145321603;0;0
7640145321443;0;0
7640145321436;0;0
7640145321474;0;0
7640145328435;0;0
7640145328688;0;0
7640145328534;0;0
7640145328633;0;0
7640163793314;0;0
7640163793277;0;0
7640163793192;0;0
7640170348842;0;0
7640179673716;0;0
7640179673747;0;0
7640179673730;0;0
7640170340761;0;0
7640170340778;0;0
7640170340730;0;0
7640170340716;0;0
7640170340709;0;0
7640170340723;0;0
7640145328725;0;0
7640145328800;0;0
7640145328763;0;0
7640145328848;0;0
7640145328923;0;0
7640145322242;0;0
7640145320637;0;0
7640145320620;0;0
7640179673815;0;0
7640179673846;0;0
7640179673822;0;0
7640179673839;0;0
7640163794748;0;0
7640163794687;0;0
7640163794700;0;0
7640163794717;0;0
7640163794694;0;0
7640145320880;0;0
7640145320897;0;0
7640145320873;0;0
7640163793734;0;0
7640163793741;0;0
7640163793710;0;0
7640163793727;0;0
7640145327643;0;0
7640145327704;0;0
7640145327636;0;0
7640163795035;0;0
7640163795042;0;0
7640163795004;0;0
7640163794878;0;0
7640163794892;0;0
7640145327537;0;0
7640163794922;0;0
7640163794939;0;0
7640163794885;0;0
7640163794861;0;0
7640170342697;0;0
7640145320415;0;0
7640179672597;0;0
7640174271429;0;0
7640170349801;0;0
7640170349795;0;0
7640170349818;0;0
7640174271412;0;0
7640170349825;0;0
7640184770646;0;0
7640184770653;0;0
7640184770639;0;0
7640184770622;0;0
7640170348095;0;0
7640170348088;0;0
7640170348071;0;0
7640170348132;0;0
7640170348118;0;0
7640170348125;0;0
7640170348170;0;0
7640179673792;0;0
7640179673785;0;0
7640179673761;0;0
7640179673686;0;0
7640179673662;0;0
7640179673693;0;0
7640184773135;0;0
7640184773128;0;0
7640184773159;0;0
7640184773142;0;0
7640184770356;0;0
7640184770370;0;0
7640184770363;0;0
7640184770349;0;0
7640184773111;0;0
7640184773104;0;0
7640184773081;0;0
7640184773074;0;0
7640184773067;0;0
7640184772992;0;0
7640184772985;0;0
7640184773036;0;0
7640184773005;0;0
7640184773012;0;0
7640184773029;0;0
7640184772978;0;0
7640184772961;0;0
7640179672825;0;0
7640179672818;0;0
7640179672832;0;0
7640179672849;0;0
7640179672610;0;0
7640179672634;0;0
7640179672603;0;0
7640179675048;0;0
7640179675024;0;0
7640179675017;0;0
7640179672924;0;0
7640179672917;0;0
7640179672900;0;0
7640179672894;0;0
7640179672856;0;0
7640179672887;0;0
7640170340938;0;0
7640170340921;0;0
7640170340907;0;0
7640163799484;0;0
7640163799491;0;0
7640163799477;0;0
7640179672672;0;0
7640179672665;0;0
7640179672641;0;0
7640179672764;0;0
7640179672757;0;0
7640179672733;0;0
7640184770172;0;0
7640184770189;0;0
7640184770165;0;0
7640179672955;0;0
7640179673600;0;0
7640179673594;0;0
7640179673587;0;0
7640179673570;0;0
7640179673631;0;0
7640179673648;0;0
7640179673624;0;0
7640179673617;0;0
7640179673532;0;0
7640179673549;0;0
7640179673563;0;0
7640179673495;0;0
7640179673501;0;0
7640179673556;0;0
7640179673525;0;0
7640179673518;0;0
7640179674515;0;0
7640179673464;0;0
7640179673426;0;0
7640179674508;0;0
7640179673433;0;0
7640179673457;0;0
7640179673471;0;0
7640179673488;0;0
7640179673440;0;0
7640179673419;0;0
7640179673365;0;0
7640179673358;0;0
7640179673402;0;0
7640179674492;0;0
7640179673372;0;0
7640179673334;0;0
7640179676045;0;0
7640179676021;0;0
7640179676014;0;0
7640174271122;0;0
7640179675949;0;0
7640179675963;0;0
7640179675932;0;0
7640145323041;0;0
7640174278992;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
7640184773715;0;0
7640184773692;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
7640165314531;0;0
7640165314555;0;0
7640165314470;0;0
7640165314517;0;0
7640165314500;0;0
7640165314487;0;0
7640165314463;0;0
7640165314548;0;0
7640165314562;0;0
7640165314494;0;0
7640165314524;0;0
7630040512367;0;0
7630040512343;0;0
7630040512336;0;0
7630040512374;0;0
7630040512282;0;0
7630040512299;0;0
7630040512305;0;0
;0;0
7630040512275;0;0
7630040512329;0;0
7630040512312;0;0
7640146819413;0;0
7640146819352;0;0
7640146819338;0;0
7640146819390;0;0
7640146819369;0;0
7640146819345;0;0
7640146819406;0;0
7640146819383;0;0
7640146819376;0;0
7630040559904;0;0
7630040559829;0;0
7630040559836;0;0
7630040559928;0;0
7630040559843;0;0
7630040559881;0;0
7630040559874;0;0
7630040559898;0;0
;0;0
7630040559911;0;0
7630040559850;0;0
7630040559256;0;0
7630040559188;0;0
7630040559140;0;0
7630040559201;0;0
7630040559133;0;0
7630040559171;0;0
7630040559225;0;0
7630040559195;0;0
7630040559164;0;0
7630040559232;0;0
7630040559218;0;0
7630040559157;0;0
7630040526777;0;0
7630040526845;0;0
7630040526791;0;0
7630040526852;0;0
7630040526753;0;0
7630040526784;0;0
7630040526807;0;0
7630040526838;0;0
7630040526821;0;0
7630040526814;0;0
7630040527965;0;0
7630040527972;0;0
7630040528009;0;0
7630040527941;0;0
7630040527989;0;0
7630040527958;0;0
7630040527996;0;0
7630040527934;0;0
7630040527927;0;0
7630040528016;0;0
7630040514040;0;0
7630040514057;0;0
7630040514026;0;0
7630040514064;0;0
7630040514019;0;0
7630040514101;0;0
7630040514071;0;0
7630040514095;0;0
7630040514033;0;0
7630040514088;0;0
7630040536264;0;0
7630040536295;0;0
7630040536257;0;0
7630040536271;0;0
7630040536318;0;0
7630040536240;0;0
7630040536332;0;0
7630040536288;0;0
7630040536301;0;0
7630040536349;0;0
7630040536325;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
192410296439;0;0
192410301232;0;0
192410301256;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
4055083005806;0;0
4055083005813;0;0
4055083005820;0;0
4055083005837;0;0
4055083005790;0;0
4055083005844;0;0
4055083005783;0;0
4055083005714;0;0
4055083005721;0;0
4055083005752;0;0
4055083005738;0;0
4055083005776;0;0
4055083005707;0;0
4055083005745;0;0
4055083005769;0;0
4055083005615;0;0
4055083005608;0;0
4055083005622;0;0
4055083005639;0;0
4055083005646;0;0
4055083005592;0;0
405583005516;0;0
4055083005530;0;0
4055083005561;0;0
4055083005578;0;0
4055083005554;0;0
4055083005523;0;0
4055083005509;0;0
4055083005585;0;0
4055083005547;0;0
4713249872425;0;0
4713249872418;0;0
4713249872555;0;0
4713249872401;0;0
4713249882714;0;0
4713249882585;0;0
4713249882561;0;0
4713249882578;0;0
7640179679848;0;0
7640174275199;0;0
7640174275175;0;0
7640179679831;0;0
7640179679855;0;0
7640174275182;0;0
7640163794762;0;0
7640163794786;0;0
7640163794779;0;0
7640163794823;0;0
7640163794793;0;0
7640145324338;0;0
7640145324345;0;0
7640145329456;0;0
7640145323959;0;0
7640145323942;0;0
7640170349757;0;0
7640170349771;0;0
7640170349764;0;0
7640174270705;0;0
7640174270699;0;0
7640174270712;0;0
7640174270729;0;0
7640174270538;0;0
7640174270545;0;0
7640174270569;0;0
7640174270552;0;0
7640174270606;0;0
7640174270583;0;0
7640174270576;0;0
7640174270590;0;0
7640174270514;0;0
7640174270491;0;0
7640174270521;0;0
7640174270507;0;0
7640174270330;0;0
7640174270361;0;0
7640174270347;0;0
7640174270354;0;0
7640174270187;0;0
7640174270200;0;0
7640174270194;0;0
7640174270170;0;0
7640174270095;0;0
7640174270101;0;0
7640174270118;0;0
7640174270125;0;0
7640174270019;0;0
7640174270040;0;0
7640174270026;0;0
7640174270033;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
688296315000;0;0
688296315024;0;0
688296315017;0;0
688296315031;0;0
;0;0
;0;0
;0;0
;0;0
742186751375;0;0
742186751344;0;0
742186751382;0;0
742186751368;0;0
742186751351;0;0
;0;0
;0;0
;0;0
8435535110023;0;0
8435535110061;0;0
8435535110016;0;0
8435535110030;0;0
8435535110047;0;0
8435535110054;0;0
8435535109942;0;0
8435535109898;0;0
8435535109904;0;0
8435535109928;0;0
8435535109911;0;0
8435535109935;0;0
5053744284002;0;0
5053744283999;0;0
5053744284019;0;0
5053744244556;0;0
5053744244563;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
775504517636;0;0
775504517612;0;0
775504517575;0;0
775504517513;0;0
775504517551;0;0
775504517537;0;0
775504517599;0;0
775504517797;0;0
775504517698;0;0
775504517759;0;0
775504517735;0;0
775504517711;0;0
775504517773;0;0
8435506129139;0;0
8435506129122;0;0
8435506129115;0;0
8435506129146;0;0
8718108714232;0;0
5051686727472;0;0
;0;0
5051686727199;0;0
8718108167700;0;0
8718108167724;0;0
;0;0
886350496171;0;0
885938654774;0;0
814382012601;0;0
814382012625;0;0
886745403326;0;0
775504410241;0;0
775504410289;0;0
775504410296;0;0
775504410272;0;0
775504410227;0;0
775504410302;0;0
775504410265;0;0
775504410234;0;0
775504410258;0;0
4055083006131;0;0
4055083006155;0;0
4055083006117;0;0
4055083006179;0;0
4055083006186;0;0
4055083006162;0;0
4055083006124;0;0
4055083006100;0;0
4055083006148;0;0
4055083005912;0;0
4055083005950;0;0
4055083005974;0;0
4055083005943;0;0
4055083005981;0;0
4055083005967;0;0
4055083005905;0;0
4055083005929;0;0
4055083005936;0;0
44208052737;0;0
8718108229729;0;0
8718108018569;0;0
8718108020890;0;0
5051686778399;0;0
5051686778412;0;0
5051686778429;0;0
792460202123;0;0
792460202161;0;0
792460202093;0;0
792460202109;0;0
792460202147;0;0
792460222008;0;0
792460221995;0;0
792460260581;0;0
792460260598;0;0
792460260574;0;0
792460137869;0;0
792460137876;0;0
792460260611;0;0
792460137852;0;0
792460260628;0;0
792460260604;0;0
792460260567;0;0
792460140302;0;0
792460140289;0;0
792460137821;0;0
792460221988;0;0
792460158901;0;0
792460137807;0;0
792460140258;0;0
792460158918;0;0
792460260550;0;0
792460140272;0;0
792460260505;0;0
792460140265;0;0
792460260536;0;0
792460260543;0;0
792460137838;0;0
792460260529;0;0
792460260512;0;0
792460379160;0;0
792460379177;0;0
792460379184;0;0
792460367150;0;0
792460367167;0;0
792460367174;0;0
792460367181;0;0
792460371379;0;0
792460371393;0;0
792460371386;0;0
792460371447;0;0
792460371423;0;0
792460371416;0;0
792460371430;0;0
7630040536073;0;0
7630040536035;0;0
7630040536059;0;0
7630040536066;0;0
7630040535311;0;0
7630040535298;0;0
7630040535236;0;0
7630040535250;0;0
7630040535274;0;0
7630040536042;0;0
7630040536394;0;0
7630040536424;0;0
7630040536431;0;0
7630040536486;0;0
7630040536455;0;0
7630040536417;0;0
7630040536448;0;0
7630040536387;0;0
7630040536400;0;0
7630040535462;0;0
7630040536479;0;0
8435535111419;0;0
8435535111396;0;0
8435535111402;0;0
8435535111372;0;0
8435535111389;0;0
8435535111365;0;0
8435535111303;0;0
8435535111327;0;0
8435535111310;0;0
8435535111266;0;0
8435535111259;0;0
8435535111242;0;0
8435535111198;0;0
8435535111174;0;0
8435535111167;0;0
8435535111181;0;0
8435535111150;0;0
8435535111204;0;0
8435535111006;0;0
8435535110979;0;0
8435535110993;0;0
8435535110986;0;0
8435535111020;0;0
8435535111013;0;0
8435535110429;0;0
8435535110375;0;0
8435535110399;0;0
8435535110412;0;0
8435535110382;0;0
8435535110405;0;0
616323202733;0;0
616323202757;0;0
616323202740;0;0
8436572831155;0;0
8436572811560;0;0
8436572831162;0;0
8436572830905;0;0
8436572830912;0;0
8436572830851;0;0
8436572830844;0;0
4712805979837;0;0
4712805976416;0;0
4712805976393;0;0
4712805979813;0;0
4712805976287;0;0
4712805976294;0;0
8435705707336;0;0
8435705707329;0;0
8435705707305;0;0
8435705707350;0;0
8435705707312;0;0
8435705707343;0;0
8435409030549;0;0
8435409030488;0;0
8435409037401;0;0
8435409037418;0;0
8435409037395;0;0
8435409037425;0;0
4055083501261;0;0
4055083501285;0;0
4055083501315;0;0
4055083501278;0;0
4055083501322;0;0
4055083501254;0;0
4055083501292;0;0
4055083501308;0;0
192410087471;0;0
192410087426;0;0
192410087488;0;0
192410087464;0;0
192410087518;0;0
192410087495;0;0
192410087501;0;0
792460380920;0;0
792460380937;0;0
792460380944;0;0
792460380876;0;0
792460380890;0;0
792460380883;0;0
792460380906;0;0
792460380913;0;0
792460381156;0;0
792460381149;0;0
792460381132;0;0
7640184770011;0;0
7640184770028;0;0
7640179679992;0;0
7640184770035;0;0
775504560205;0;0
775504560250;0;0
775504560267;0;0
775504560212;0;0
775504560182;0;0
775504560199;0;0
775504560168;0;0
775504560274;0;0
775504560175;0;0
;0;0
;0;0
;0;0
;0;0
6283693107704;0;0
6283693107674;0;0
6283693107636;0;0
6283693108886;0;0
6283693107667;0;0
6283693107681;0;0
6283693108855;0;0
6283693107643;0;0
6283693108848;0;0
6283693107612;0;0
6283693108879;0;0
6283693107605;0;0
6283693107629;0;0
6283693108862;0;0
6283693107650;0;0
6283693107698;0;0
6283693107988;0;0
6283693108022;0;0
6283693107964;0;0
6283693108015;0;0
6283693107971;0;0
6283693107995;0;0
6283693104994;0;0
6283693104949;0;0
6283693104963;0;0
6283693105014;0;0
6283693104932;0;0
6283693104925;0;0
6283693105045;0;0
6283693104970;0;0
6283693105052;0;0
6283693105038;0;0
6283693104918;0;0
6283693104956;0;0
6283693104987;0;0
6283693105007;0;0
;0;0
6283693109647;0;0
6283693105175;0;0
6283693107094;0;0
6283693107100;0;0
;0;0
6283693108671;0;0
;0;0
6283693105144;0;0
6283693104468;0;0
6283693104482;0;0
6283693104475;0;0
6283693104406;0;0
6283693104451;0;0
6283693104376;0;0
6283693104383;0;0
6283693106127;0;0
6283693104437;0;0
6283693104413;0;0
6283693104352;0;0
6283693104499;0;0
6283693104369;0;0
6283693104390;0;0
6283693104444;0;0
6283693104420;0;0
6283693106196;0;0
6283693106189;0;0
6283693106226;0;0
6283693106257;0;0
6283693106219;0;0
6283693106202;0;0
6283693106233;0;0
6283693106240;0;0
6283693110476;0;0
6283693110636;0;0
6283693110742;0;0
6283693110681;0;0
6283693110537;0;0
6283693110520;0;0
6283693110674;0;0
6283693110728;0;0
6283693111039;0;0
6283693110759;0;0
6283693110766;0;0
6283693110155;0;0
6283693110025;0;0
6283693110117;0;0
6283693110094;0;0
6283693110124;0;0
6283693110001;0;0
6283693110179;0;0
6283693109982;0;0
6283693110018;0;0
6283693110148;0;0
6283693110087;0;0
6283693110070;0;0
6283693110032;0;0
6283693110100;0;0
6283693110131;0;0
6283693110186;0;0
6283693110049;0;0
6283693110056;0;0
6283693110063;0;0
6283693110162;0;0
6283693105687;0;0
6283693106479;0;0
6283693106431;0;0
6283693106950;0;0
6283693107148;0;0
6283693108459;0;0
6283693104529;0;0
6283693105946;0;0
6283693108541;0;0
6283693104505;0;0
6283693106943;0;0
6283693107469;0;0
6283693106899;0;0
6283693104512;0;0
6283693106462;0;0
6283693106851;0;0
6283693106912;0;0
6283693106868;0;0
6283693107438;0;0
;0;0
6283693106905;0;0
6283693106875;0;0
6283693105700;0;0
6283693104550;0;0
6283693105694;0;0
6283693104536;0;0
6283693105939;0;0
6283693105663;0;0
6283693106882;0;0
6283693104543;0;0
6283693105670;0;0
6283693108220;0;0
6283693108381;0;0
6283693108435;0;0
6283693108336;0;0
6283693108398;0;0
6283693108343;0;0
6283693108169;0;0
6283693108176;0;0
6283693108367;0;0
6283693108190;0;0
6283693108374;0;0
6283693108411;0;0
6283693108442;0;0
6283693108428;0;0
6283693108206;0;0
6283693108237;0;0
6283693108350;0;0
6283693108404;0;0
6283693108183;0;0
6283693108213;0;0
6283693102938;0;0
6283693102679;0;0
6283693102914;0;0
6283693102846;0;0
6283693102921;0;0
6283693102945;0;0
6283693102693;0;0
6283693103232;0;0
6283693102709;0;0
6283693102839;0;0
6283693102853;0;0
6283693102686;0;0
6283693102860;0;0
8435705701631;0;0
8435705701693;0;0
8435705701723;0;0
8435705701662;0;0
8435705701709;0;0
8435705701648;0;0
8435705701730;0;0
8435705701679;0;0
7640170349733;0;0
7640174271474;0;0
7640174271443;0;0
7640174271481;0;0
;0;0
;0;0
44212480847;0;0
44209741760;0;0
5051686227309;0;0
5051686227293;0;0
8718108699577;0;0
8718108699560;0;0
8718108028278;0;0
5051686711891;0;0
;0;0
;0;0
;0;0
192410291618;0;0
192410293810;0;0
192410293797;0;0
192410293803;0;0
192410293780;0;0
192410293773;0;0
818055013360;0;0
818055013353;0;0
818055013346;0;0
8435506119215;0;0
8435506119246;0;0
8435506119239;0;0
8435506119222;0;0
8435506119161;0;0
8435506119178;0;0
8435506119192;0;0
8435506119185;0;0
4712805991341;0;0
4712805991358;0;0
836671003435;0;0
836671009130;0;0
836671004036;0;0
836671003039;0;0
836671003152;0;0
836671005736;0;0
836671005538;0;0
836671003336;0;0
836671003633;0;0
8435148174863;0;0
8435148174887;0;0
8435148174894;0;0
4712805989225;0;0
4712805989218;0;0
4712805989195;0;0
4712805989317;0;0
4712805989287;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
792460371263;0;0
792460371324;0;0
792460371331;0;0
792460371348;0;0
792460371355;0;0
792460371287;0;0
792460371294;0;0
792460371270;0;0
792460371300;0;0
792460371256;0;0
792460371188;0;0
792460371225;0;0
792460371232;0;0
792460371195;0;0
792460371201;0;0
792460371249;0;0
792460371096;0;0
792460371119;0;0
792460371133;0;0
792460371164;0;0
792460371102;0;0
792460371089;0;0
792460371140;0;0
792460371157;0;0
792460371072;0;0
792460261670;0;0
792460261793;0;0
792460261618;0;0
792460261762;0;0
792460264343;0;0
792460261731;0;0
792460261649;0;0
;0;0
848391003787;0;0
;0;0
;0;0
;0;0
2430040012288;0;0
;0;0
;0;0
;0;0
5051686777729;0;0
5051686711907;0;0
5051686789722;0;0
5051686789739;0;0
8718108706619;0;0
8718108706596;0;0
8426801131903;0;0
8426801131897;0;0
8426801131880;0;0
8426801131934;0;0
8426801131910;0;0
8426801131927;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
769493205032;0;0
769493205056;0;0
769493205025;0;0
769493205094;0;0
769493205018;0;0
769493200365;0;0
769493200389;0;0
7640179679817;0;0
7640179679800;0;0
7640179679794;0;0
7640179679824;0;0
7640179675260;0;0
7640179675277;0;0
7640179679954;0;0
7640179675284;0;0
7640179679985;0;0
7640179679961;0;0
7640179675253;0;0
7640179679978;0;0
7640179671972;0;0
7640179671989;0;0
7640179671958;0;0
7640179671965;0;0
7640170342468;0;0
7640170342475;0;0
7640170342482;0;0
7640170342451;0;0
7640170342277;0;0
7640170342284;0;0
7640170342260;0;0
7640170342253;0;0
7640170342123;0;0
7640170342130;0;0
7640170342147;0;0
7640170342116;0;0
191142677721;0;0
191142677356;0;0
191142826099;0;0
191142826204;0;0
191142826082;0;0
191142825696;0;0
191142825610;0;0
191142671699;0;0
191142671484;0;0
191142671712;0;0
191142671620;0;0
191142671439;0;0
191142671507;0;0
191142671675;0;0
792460135872;0;0
792460135865;0;0
792460225344;0;0
792460193568;0;0
792460019967;0;0
792460020000;0;0
792460019998;0;0
792460019974;0;0
792460193544;0;0
792460019981;0;0
792460193575;0;0
792460193537;0;0
792460319012;0;0
792460319272;0;0
792460319265;0;0
;0;0
191142682626;0;0
;0;0
720026721030;0;0
;0;0
191142331623;0;0
792460205216;0;0
792460205209;0;0
792460205223;0;0
792460205193;0;0
792460205230;0;0
792460205247;0;0
;0;0
848391005798;0;0
;0;0
;0;0
;0;0
792460309105;0;0
792460309129;0;0
792460309112;0;0
885938484425;0;0
885938484432;0;0
5051686227927;0;0
5051686227941;0;0
884500942189;0;0
884500942196;0;0
884500942172;0;0
8717897854860;0;0
44209742316;0;0
8718108020876;0;0
8718108020722;0;0
8718108167694;0;0
8718108184202;0;0
8718108184356;0;0
5051686854260;0;0
714636880157;0;0
4048387829186;0;0
886745368199;0;0
885938315637;0;0
885938315620;0;0
885938315750;0;0
44212577080;0;0
44212577066;0;0
44212577103;0;0
792460346360;0;0
792460346339;0;0
792460359254;0;0
792460346315;0;0
792460346353;0;0
792460346322;0;0
792460346285;0;0
792460346292;0;0
792460360373;0;0
792460359247;0;0
792460346261;0;0
792460346254;0;0
792460359230;0;0
792460346247;0;0
;0;0
792460346308;0;0
792460223838;0;0
792460223906;0;0
192410298990;0;0
192410299034;0;0
;0;0
192410305629;0;0
192410305575;0;0
192410305612;0;0
192410305599;0;0
192410305537;0;0
7107106424952;0;0
7107105586859;0;0
7107107901131;0;0
191142823807;0;0
191142823760;0;0
191142823777;0;0
191142823784;0;0
191142823814;0;0
4055083311129;0;0
4055083311150;0;0
8427011315954;0;0
;0;0
;0;0
;0;0
8435143789383;0;0
1100212184242;0;0
100212184243;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
2000100005620;0;0
;0;0
;0;0
;0;0
;0;0
792460318459;0;0
;0;0
792460249319;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
4055083302325;0;0
4055083302332;0;0
4055083302349;0;0
4055083302356;0;0
4055083302318;0;0
8435705701655;0;0
8435705701747;0;0
8435705701716;0;0
8435705701686;0;0
4055083499100;0;0
4055083499117;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
190108933024;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
190108932096;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
885938485088;0;0
885938654682;0;0
885938654675;0;0
8435705701273;0;0
8435705701396;0;0
8435705701211;0;0
8435705701334;0;0
8435705702911;0;0
8435705702966;0;0
8435705702867;0;0
8435705703017;0;0
8435705703031;0;0
8435705702997;0;0
8435705704625;0;0
8435705704526;0;0
8435705704472;0;0
8435705704564;0;0
8435705700405;0;0
8435705700429;0;0
8435705700450;0;0
8435705700382;0;0
8435705710343;0;0
8435705710374;0;0
8435705700207;0;0
8435705700054;0;0
8435705700108;0;0
8435705700153;0;0
8435705701143;0;0
8435705704441;0;0
8435705704588;0;0
8435705701136;0;0
8431606014504;0;0
8431606014436;0;0
8431606014474;0;0
8431606014412;0;0
;0;0
;0;0
8431606014498;0;0
8431606014511;0;0
8431606014450;0;0
8431606014467;0;0
8431606014429;0;0
;0;0
792460308900;0;0
792460308924;0;0
792460308917;0;0
5053744314976;0;0
5053744314969;0;0
5053744314990;0;0
5053744314983;0;0
8718108230084;0;0
8718108230220;0;0
123456789101;0;0
5051686780811;0;0
720026177783;0;0
4524667549871;0;0
;0;0
7630040513944;0;0
7630040513876;0;0
7630040513883;0;0
7630040513869;0;0
7630040513951;0;0
7630040513906;0;0
7630040513968;0;0
7630040513890;0;0
7630040513937;0;0
;0;0
8431606022288;0;0
8431606022318;0;0
;0;0
8431606022271;0;0
8431606022295;0;0
8431606022332;0;0
8431606022325;0;0
8435506139183;0;0
8435506138176;0;0
8435506139206;0;0
4055083202052;0;0
4055083202014;0;0
4055083202038;0;0
4055083202007;0;0
4055083202021;0;0
4055083202045;0;0
4055083201901;0;0
4055083201918;0;0
4055083201956;0;0
4055083201932;0;0
4055083201925;0;0
4055083201949;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
792460339942;0;0
792460339973;0;0
79246033996;0;0
792460339959;0;0
792460339966;0;0
608631014221;0;0
608631014214;0;0
608631014139;0;0
608631014207;0;0
608631014191;0;0
608631014245;0;0
608631014238;0;0
608631014122;0;0
792460109019;0;0
792460108999;0;0
792460108975;0;0
7630040518123;0;0
7630040518062;0;0
7630040518079;0;0
7630040518093;0;0
7630040518086;0;0
7630040518055;0;0
7630040518109;0;0
7630040518130;0;0
7630040518116;0;0
7630040518147;0;0
7630040507097;0;0
7630040507080;0;0
7630040507011;0;0
7630040507103;0;0
7630040507059;0;0
